race_id,office,fund_margin,fund_sd_idio,fund_nat_loading,fund_sd_total,provenance
H-GA-12,House,-12.89838270076548,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-GA-13,House,59.26090788677986,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-GA-14,House,-39.51591442738295,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-HI-01,House,39.963113429340765,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-HI-02,House,39.7251873746055,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-ID-01,House,-39.83238721667087,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-ID-02,House,-22.119430692639856,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-IL-01,House,48.13486170874306,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-IL-02,House,44.5763089549322,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-IL-03,House,46.20168076608728,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-IL-04,House,51.277201430576014,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-IL-05,House,43.17890140307635,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-IL-06,House,15.712564501820061,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-IL-07,House,75.76484673355206,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-IL-08,House,20.90232316077036,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-IL-09,House,45.50645280074822,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-IL-10,House,29.6284796909904,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-IL-11,House,19.285766456794846,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-IL-12,House,-40.686392467340895,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-IL-13,House,16.03512348718648,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-IL-14,House,16.022548484222412,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-IL-15,House,-36.93743678489774,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-IL-16,House,-21.423384336174333,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-IL-17,House,13.251903198445964,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-IN-01,House,15.885555453726985,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-IN-02,House,-21.576931443731528,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-IN-03,House,-29.169936094796594,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-IN-04,House,-28.399971146700583,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-IN-05,House,-17.460706281391573,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-IN-06,House,-31.59037018192627,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-IN-07,House,44.689914812799515,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-IN-08,House,-30.723477622712874,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-IN-09,House,-25.358302940218802,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-IA-01,House,-0.7331707500330724,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-IA-02,House,-2.1606198409868096,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-IA-03,House,0.8566405556574068,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-IA-04,House,-22.723591479870638,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-KS-01,House,-29.427418875416297,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-KS-02,House,-16.69883117661476,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-KS-03,House,6.90531481776076,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-KS-04,House,-22.923655186513184,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-KY-01,House,-37.8585595147334,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-KY-02,House,-32.426700065623336,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-KY-03,House,29.17519448166256,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-KY-04,House,-28.72427979585464,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-KY-05,House,-53.26861044283238,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-KY-06,House,-9.366535836702516,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-LA-01,House,-34.86400994218863,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-LA-02,House,62.28930310614143,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-LA-03,House,-37.28562928543252,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-LA-04,House,-28.856266530286728,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-LA-05,House,-29.142825712882743,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-LA-06,House,-11.506379346658575,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-ME-01,House,24.980704788606698,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-ME-02,House,0.22716703067680832,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MD-01,House,-20.607467196666402,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MD-02,House,20.25887019267415,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MD-03,House,23.26255376273396,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MD-04,House,80.36042333293786,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MD-05,House,35.89779783914439,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MD-06,House,9.01869382204142,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MD-07,House,61.547172863140176,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MD-08,House,59.583570346886404,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MA-01,House,30.27036172439556,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MA-02,House,37.925733423374865,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MA-03,House,34.637061605410096,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MA-04,House,36.02284235919326,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MA-05,House,56.756104259266635,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MA-06,House,34.41417701517179,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MA-07,House,78.97815131352453,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MA-08,House,41.94968733790324,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MA-09,House,25.652697971389454,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MI-01,House,-19.372101087852883,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MI-02,House,-26.20749191207555,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MI-03,House,12.497355045949755,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MI-04,House,-5.22158890854106,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MI-05,House,-22.840828360437033,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MI-06,House,29.799617504369554,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MI-07,House,-0.30688398176385645,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MI-08,House,8.78537088815476,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MI-09,House,-28.503746904255625,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MI-10,House,-2.1098212690190135,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MI-11,House,23.894568068648613,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MI-12,House,51.26422946088164,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MI-13,House,53.09996541871938,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MN-01,House,-10.137300362335882,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MN-02,House,11.005438369857155,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MN-03,House,23.41776587292777,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MN-04,House,40.1071784879843,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MN-05,House,63.63786117386175,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MN-06,House,-18.523514150847795,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MN-07,House,-31.47564491550666,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MN-08,House,-11.072204046197847,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MS-01,House,-29.843048686131656,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MS-02,House,31.67609428943454,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MS-03,House,-23.46295612527207,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MS-04,House,-36.48227021665845,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MO-01,House,59.041165165923644,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MO-02,House,-11.144523482753607,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MO-03,House,-27.597129451627165,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MO-04,House,-39.208688517144765,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MO-05,House,28.534525924755282,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MO-06,House,-36.758002178719124,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MO-07,House,-41.35120826587651,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MO-08,House,-49.62317653449122,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MT-01,House,-6.42178395318466,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-MT-02,House,-24.9530770442837,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NE-01,House,-13.009571012431596,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NE-02,House,0.5723371223962133,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NE-03,House,-50.23517318158815,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NV-01,House,13.687901541416034,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NV-02,House,-9.722996909653085,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NV-03,House,11.567798184114103,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NV-04,House,14.875728532575826,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NH-01,House,8.917011452547142,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NH-02,House,12.024797195933125,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NJ-01,House,28.08399690623271,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NJ-02,House,-6.310683124707927,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NJ-03,House,17.637408202459806,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NJ-04,House,-23.97353812024782,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NJ-05,House,15.630688702673641,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NJ-06,House,23.59641971515813,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NJ-07,House,-0.7801153582707836,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NJ-08,House,53.0053612858576,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NJ-09,House,25.193232498037535,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NJ-10,House,63.957654561628345,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NJ-11,House,19.472678523966973,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NJ-12,House,37.43626027538548,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NM-01,House,20.766884132735782,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NM-02,House,13.582726993510338,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NM-03,House,14.408267283850286,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NY-01,House,-2.1159037023796996,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NY-02,House,-2.6736946365202154,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NY-03,House,13.677031049625732,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NY-04,House,19.74664200865089,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NY-05,House,67.97627482364278,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NY-06,House,38.755892449842406,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NY-07,House,69.00265017777897,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NY-08,House,59.36398754153767,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NY-09,House,57.971584404386235,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NY-10,House,74.9374627114789,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NY-11,House,-7.085416376964977,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NY-12,House,73.70783474734527,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NY-13,House,82.45010511664181,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NY-14,House,63.368544645689084,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NY-15,House,76.4882950825627,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NY-16,House,47.96257626642793,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NY-17,House,9.212009464816258,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NY-18,House,12.546741658054517,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NY-19,House,8.97673773102534,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NY-20,House,22.809616604804734,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NY-21,House,-12.542711798557715,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NY-22,House,11.989765352322653,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NY-23,House,-18.543644691200207,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NY-24,House,-17.39276100430491,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NY-25,House,22.53067692580006,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NY-26,House,26.68443519842324,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-NC-01,House,5.385631165494213,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-NC-02,House,5.385631165494213,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-NC-03,House,-1.555666060974855,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-NC-04,House,5.385631165494213,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-NC-05,House,-1.555666060974855,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-NC-06,House,-1.555666060974855,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-NC-07,House,-1.555666060974855,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-NC-08,House,-1.555666060974855,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-NC-09,House,-1.555666060974855,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-NC-10,House,-1.555666060974855,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-NC-11,House,-1.555666060974855,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-NC-12,House,5.385631165494213,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-NC-13,House,-1.555666060974855,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-NC-14,House,-1.555666060974855,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-ND-01,House,-31.896598971941398,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-OH-01,House,-1.4728006613168585,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
