race_id,office,state,polled,n_polls,weak_lean,hier_margin,hier_sd,hier_sd_idio,poll_weight_in_hier,nat_dev_mean,provenance
H-CA-52,House,CA,False,,True,31.476719640535087,15.970384075107768,15.855915037815397,0.0,-1.5009219858533234,fixture
H-CO-01,House,CO,False,,False,60.59181177703569,6.672806621734217,6.444748202742642,0.0,-1.5009219858533234,fixture
H-CO-02,House,CO,False,,False,39.65388720451652,6.778698831977783,6.504569607468862,0.0,-1.5009219858533234,fixture
H-CO-03,House,CO,True,1.0,False,-10.589562091148595,5.070954606327392,4.563977899329069,0.3991454390581486,-1.5009219858533234,fixture
H-CO-04,House,CO,True,1.0,False,-22.10384881249911,4.440489914577102,3.97979753875282,0.5392644828736256,-1.5009219858533234,fixture
H-CO-05,House,CO,False,,False,-15.039004920013172,7.088372441255878,6.82006004607238,0.0,-1.5009219858533234,fixture
H-CO-06,House,CO,True,1.0,False,20.901901606122294,4.960832859958364,4.526522710777884,0.4249586083115744,-1.5009219858533234,fixture
H-CO-07,House,CO,False,,False,14.45413733930727,7.078642980936662,6.8082206327582515,0.0,-1.5009219858533234,fixture
H-CO-08,House,CO,True,9.0,False,4.684261474864897,3.3241838549893656,2.5405740311970666,0.7417977704091374,-1.5009219858533234,fixture
H-CT-01,House,CT,False,,False,27.721235282697215,7.001693981900346,6.752672633866774,0.0,-1.5009219858533234,fixture
H-CT-02,House,CT,False,,False,10.868937016781501,7.057065731769661,6.7562046932833635,0.0,-1.5009219858533234,fixture
H-CT-03,House,CT,True,1.0,False,15.937796438999978,4.627458703551296,4.18292462638874,0.4996487146588239,-1.5009219858533234,fixture
H-CT-04,House,CT,False,,False,30.052664673618498,7.268648607906517,6.965548909528875,0.0,-1.5009219858533234,fixture
H-CT-05,House,CT,True,1.0,False,7.574715750956334,4.854047842073035,4.333612028816726,0.4494484098847332,-1.5009219858533234,fixture
H-DE-01,House,DE,False,,False,21.694478191058966,7.059389007017162,6.777757615803209,0.0,-1.5009219858533234,fixture
H-FL-01,House,FL,False,,False,-33.3527473777043,6.879080555461938,6.57066282869388,0.0,-1.5009219858533234,fixture
H-FL-02,House,FL,False,,False,-13.203328134986624,7.063996042478926,6.736463936301685,0.0,-1.5009219858533234,fixture
H-FL-03,House,FL,False,,False,-14.735514891846199,7.024600589643975,6.706147597064709,0.0,-1.5009219858533234,fixture
H-FL-04,House,FL,False,,False,-12.111010990769527,7.048861962740641,6.752191623646191,0.0,-1.5009219858533234,fixture
H-FL-05,House,FL,False,,False,-19.63945070341306,6.936463434568671,6.638464957741882,0.0,-1.5009219858533234,fixture
H-FL-06,House,FL,False,,False,-24.023377412800837,7.057358081228802,6.74848127174749,0.0,-1.5009219858533234,fixture
H-FL-07,House,FL,True,2.0,False,-6.433968727637593,4.42481915869552,3.7830334744208436,0.542510671432195,-1.5009219858533234,fixture
H-FL-08,House,FL,True,1.0,False,-16.5610040992003,4.632393657825598,4.091882338231248,0.49858094614152315,-1.5009219858533234,fixture
H-FL-09,House,FL,True,1.0,False,21.962469061603713,4.970925360907602,4.469805203675521,0.4226164575114668,-1.5009219858533234,fixture
H-FL-10,House,FL,False,,False,36.405877540670105,6.943309579427842,6.590845671018618,0.0,-1.5009219858533234,fixture
H-FL-11,House,FL,True,1.0,False,-11.580787334142146,4.632102507496682,4.142418230554601,0.4986439734856941,-1.5009219858533234,fixture
H-FL-12,House,FL,False,,False,-29.709398414095652,6.954331581190819,6.666012910968403,0.0,-1.5009219858533234,fixture
H-FL-13,House,FL,False,,False,-9.34474600776299,7.020920101377807,6.693990155539607,0.0,-1.5009219858533234,fixture
H-FL-14,House,FL,True,1.0,False,11.235138916653785,4.801959955527562,4.358199003898956,0.4612007475377412,-1.5009219858533234,fixture
H-FL-15,House,FL,True,2.0,False,-9.302992683989874,4.307250649642976,3.7382656408844634,0.5664988971169331,-1.5009219858533234,fixture
H-FL-16,House,FL,True,1.0,False,-10.571239083303798,5.173000397733828,4.732168958862654,0.37471942083830345,-1.5009219858533234,fixture
H-FL-17,House,FL,True,2.0,False,-14.845510821594068,4.121013225339407,3.590489746240749,0.6031759977769167,-1.5009219858533234,fixture
H-FL-18,House,FL,False,,False,-25.29041394494039,6.9246409471535,6.662482645978057,0.0,-1.5009219858533234,fixture
H-FL-19,House,FL,False,,False,-22.52008504161056,7.053394956603894,6.756077231446512,0.0,-1.5009219858533234,fixture
H-FL-20,House,FL,False,,False,51.69678719754648,6.958545252175758,6.679126649240778,0.0,-1.5009219858533234,fixture
H-FL-21,House,FL,True,1.0,False,-13.655382718489987,4.8397625155266475,4.39921764250003,0.4526841572628032,-1.5009219858533234,fixture
H-FL-22,House,FL,False,,False,21.989294324294516,6.899733594564913,6.564236567743236,0.0,-1.5009219858533234,fixture
H-FL-23,House,FL,False,,False,17.195285045194456,6.998487732521023,6.674670866608337,0.0,-1.5009219858533234,fixture
H-FL-24,House,FL,False,,False,57.160693260962866,6.863239110044226,6.573727095250597,0.0,-1.5009219858533234,fixture
H-FL-25,House,FL,False,,False,26.061452907362145,6.875777484803594,6.581519645325052,0.0,-1.5009219858533234,fixture
H-FL-26,House,FL,True,2.0,False,-6.1063686638423595,4.427572915499222,3.903035571337876,0.5419410633535311,-1.5009219858533234,fixture
H-FL-27,House,FL,True,2.0,False,5.505388345785199,4.629843774299394,4.0074524128211175,0.4991328026503914,-1.5009219858533234,fixture
H-FL-28,House,FL,True,5.0,False,3.0827534195766124,3.470682635819785,2.814692050158822,0.7185380304667299,-1.5009219858533234,fixture
H-GA-01,House,GA,False,,False,-16.108419915935492,7.184732619433191,6.861922186104516,0.0,-1.5009219858533234,fixture
H-GA-02,House,GA,True,6.0,False,9.927571800631693,3.403369512705702,2.6473649319530765,0.7293499419070333,-1.5009219858533234,fixture
H-GA-03,House,GA,False,,False,-33.42628852832309,6.889532675090958,6.608814571760309,0.0,-1.5009219858533234,fixture
H-GA-04,House,GA,False,,False,55.89125392081192,7.020285898814732,6.661299675020734,0.0,-1.5009219858533234,fixture
H-GA-05,House,GA,False,,False,65.52619252557523,6.901326941036715,6.642167879091912,0.0,-1.5009219858533234,fixture
H-GA-06,House,GA,False,,False,-13.504964283826132,7.04154371961151,6.767898626721399,0.0,-1.5009219858533234,fixture
H-GA-07,House,GA,True,1.0,False,19.848224920556873,4.865990327580831,4.40633222367475,0.4467360169174377,-1.5009219858533234,fixture
H-GA-08,House,GA,False,,False,-30.437925881743283,6.894604093707204,6.666470108609615,0.0,-1.5009219858533234,fixture
H-GA-09,House,GA,False,,False,-41.10968214897865,7.100160833734573,6.823563124303142,0.0,-1.5009219858533234,fixture
H-GA-10,House,GA,False,,False,-26.869745838262723,6.846663060943293,6.537036235845429,0.0,-1.5009219858533234,fixture
H-GA-11,House,GA,False,,False,-20.57535238728089,6.937014654073483,6.630516435314015,0.0,-1.5009219858533234,fixture
H-GA-12,House,GA,True,1.0,False,-7.511456008403004,4.639258788822852,4.137062048044679,0.4970936553518468,-1.5009219858533234,fixture
H-GA-13,House,GA,False,,False,58.42025667831544,6.974827221563341,6.653461185320855,0.0,-1.5009219858533234,fixture
H-GA-14,House,GA,False,,False,-40.28978543028316,6.862950348892382,6.621797677726629,0.0,-1.5009219858533234,fixture
H-HI-01,House,HI,False,,False,38.74216865716648,6.7690039082251054,6.5127424705965895,0.0,-1.5009219858533234,fixture
H-HI-02,House,HI,False,,False,38.585799411807216,7.005860777688946,6.724531446723655,0.0,-1.5009219858533234,fixture
H-ID-01,House,ID,False,,False,-40.88753090369044,6.879915507512819,6.596345882782685,0.0,-1.5009219858533234,fixture
H-ID-02,House,ID,False,,False,-23.396883591521853,7.021803487920333,6.735078195215311,0.0,-1.5009219858533234,fixture
H-IL-01,House,IL,False,,False,46.17896939307058,6.91426782676582,6.626320509689415,0.0,-1.5009219858533234,fixture
H-IL-02,House,IL,False,,False,42.70522024841071,6.722856214780456,6.413576777081435,0.0,-1.5009219858533234,fixture
H-IL-03,House,IL,False,,False,44.35559492052251,7.233522027146568,6.978703097874752,0.0,-1.5009219858533234,fixture
H-IL-04,House,IL,False,,False,49.41232994930486,7.042107705359669,6.721594936833212,0.0,-1.5009219858533234,fixture
H-IL-05,House,IL,False,,False,41.29229786966869,6.912108691441763,6.660916628669453,0.0,-1.5009219858533234,fixture
H-IL-06,House,IL,True,2.0,False,7.941280361985267,4.021341017013776,3.4727913905269174,0.622139301016083,-1.5009219858533234,fixture
H-IL-07,House,IL,False,,False,74.01835639014084,6.8569937060331805,6.5947158983996985,0.0,-1.5009219858533234,fixture
H-IL-08,House,IL,True,2.0,False,13.090175345318526,4.1255489255015325,3.6041212923798494,0.6023020063148822,-1.5009219858533234,fixture
H-IL-09,House,IL,False,,False,43.584862512016564,7.030619276425069,6.7669075689412015,0.0,-1.5009219858533234,fixture
H-IL-10,House,IL,False,,False,27.74069385892158,7.118963789568583,6.908495306953713,0.0,-1.5009219858533234,fixture
H-IL-11,House,IL,False,,False,17.488853142502975,6.925964391163211,6.702343342664179,0.0,-1.5009219858533234,fixture
H-IL-12,House,IL,False,,False,-42.34564824585473,6.846140910148003,6.648397622458865,0.0,-1.5009219858533234,fixture
H-IL-13,House,IL,True,1.0,False,14.291828859270137,4.4350145539098635,3.972241222665041,0.5404000052459095,-1.5009219858533234,fixture
H-IL-14,House,IL,True,1.0,False,13.39349354101382,4.674819094423353,4.255364371907293,0.4893544696786267,-1.5009219858533234,fixture
H-IL-15,House,IL,False,,False,-38.481279136486336,7.032309943701716,6.7544645770992835,0.0,-1.5009219858533234,fixture
H-IL-16,House,IL,False,,False,-23.39611751810982,7.234056431611372,6.978371519494606,0.0,-1.5009219858533234,fixture
H-IL-17,House,IL,True,3.0,False,8.25597598847132,3.9237778025317427,3.387759861034633,0.6402517182408018,-1.5009219858533234,fixture
H-IN-01,House,IN,True,1.0,False,11.853726196923015,5.155720317144928,4.766037911588555,0.37888986407385783,-1.5009219858533234,fixture
H-IN-02,House,IN,False,,False,-22.921158610723957,7.021707266167049,6.754297082565947,0.0,-1.5009219858533234,fixture
H-IN-03,House,IN,False,,False,-30.5531276939148,6.934195542973328,6.70885831648784,0.0,-1.5009219858533234,fixture
H-IN-04,House,IN,False,,False,-29.607180576633393,7.18262464704578,6.890037773211924,0.0,-1.5009219858533234,fixture
H-IN-05,House,IN,True,2.0,False,-17.884264149881744,4.070906471583267,3.527508479703724,0.612767173986867,-1.5009219858533234,fixture
H-IN-06,House,IN,False,,False,-32.89112834956924,7.041611818353629,6.817111015875628,0.0,-1.5009219858533234,fixture
H-IN-07,House,IN,False,,False,43.24990263143284,6.835288831780185,6.60012325029501,0.0,-1.5009219858533234,fixture
H-IN-08,House,IN,False,,False,-32.262291480039,7.0798430996926145,6.775580981847779,0.0,-1.5009219858533234,fixture
H-IN-09,House,IN,False,,False,-26.538704791118775,7.076738892258556,6.7988093457669025,0.0,-1.5009219858533234,fixture
H-IA-01,House,IA,True,2.0,False,-1.2701655278182196,4.175055618779738,3.589962525952215,0.5926999652399672,-1.5009219858533234,fixture
H-IA-02,House,IA,True,3.0,False,3.7963945603867812,3.9487379166943124,3.387565932754975,0.6356602665393757,-1.5009219858533234,fixture
H-IA-03,House,IA,True,5.0,False,4.57656847723752,3.4599559365800885,2.7941424470781597,0.7202751482709012,-1.5009219858533234,fixture
H-IA-04,House,IA,False,,False,-23.446550358160316,6.902140264151159,6.5896136385063215,0.0,-1.5009219858533234,fixture
H-KS-01,House,KS,False,,False,-30.366567363697403,7.126584786698479,6.792593834165485,0.0,-1.5009219858533234,fixture
H-KS-02,House,KS,False,,False,-17.807110621763556,7.035255760690415,6.729957620743987,0.0,-1.5009219858533234,fixture
H-KS-03,House,KS,True,4.0,False,1.7944120267716452,3.726367457065587,3.0359284876512085,0.6755399182596544,-1.5009219858533234,fixture
H-KS-04,House,KS,False,,False,-24.132586696341974,7.191316999042217,6.98347178404916,0.0,-1.5009219858533234,fixture
H-KY-01,House,KY,False,,False,-39.08387636640699,6.877237611015874,6.657970064888584,0.0,-1.5009219858533234,fixture
H-KY-02,House,KY,False,,False,-33.60708770929052,7.025375705910688,6.768303656972786,0.0,-1.5009219858533234,fixture
H-KY-03,House,KY,True,1.0,False,25.245277516664462,4.585265537953584,4.183197565964764,0.5087315219180552,-1.5009219858533234,fixture
H-KY-04,House,KY,False,,False,-29.858772975204687,6.93126894711642,6.619412150024684,0.0,-1.5009219858533234,fixture
H-KY-05,House,KY,False,,False,-54.37380933460925,6.732724454461616,6.481732731888508,0.0,-1.5009219858533234,fixture
H-KY-06,House,KY,False,,False,-10.521718805193862,7.140044387972741,6.805885689259277,0.0,-1.5009219858533234,fixture
H-LA-01,House,LA,False,,False,-36.11908023314256,6.846229602095934,6.567761508683141,0.0,-1.5009219858533234,fixture
H-LA-02,House,LA,False,,False,60.8207979729959,6.9772259628336935,6.744630850956779,0.0,-1.5009219858533234,fixture
H-LA-03,House,LA,False,,False,-38.584001639269,7.299937565968439,7.010417820552918,0.0,-1.5009219858533234,fixture
H-LA-04,House,LA,False,,False,-30.048617793431767,6.878003469626928,6.592225879244147,0.0,-1.5009219858533234,fixture
H-LA-05,House,LA,False,,False,-30.417217959198414,7.036610640869454,6.79672697684135,0.0,-1.5009219858533234,fixture
H-LA-06,House,LA,False,,False,-12.841774728369472,6.885604686368743,6.659721007380087,0.0,-1.5009219858533234,fixture
H-ME-01,House,ME,False,,False,23.8598243480841,7.150708285330512,6.912892984911368,0.0,-1.5009219858533234,fixture
H-ME-02,House,ME,True,2.0,False,-3.199381600058687,4.178836267238351,3.6028838924879687,0.5919619844391815,-1.5009219858533234,fixture
H-MD-01,House,MD,False,,False,-22.191176240444545,7.245917977840984,6.972369342745459,0.0,-1.5009219858533234,fixture
H-MD-02,House,MD,True,1.0,False,17.857821958708453,4.889371381199824,4.441937685485542,0.44140638310043245,-1.5009219858533234,fixture
H-MD-03,House,MD,True,1.0,False,16.650580062928725,4.736838096013055,4.237459164648872,0.4757155244001612,-1.5009219858533234,fixture
H-MD-04,House,MD,False,,False,78.77681924276825,7.10161772708605,6.810180657852647,0.0,-1.5009219858533234,fixture
H-MD-05,House,MD,False,,False,34.630145118675635,6.940456366084158,6.666866396842252,0.0,-1.5009219858533234,fixture
H-MD-06,House,MD,True,2.0,False,9.195528044765021,4.319326987590952,3.7497756092607095,0.5640646553515463,-1.5009219858533234,fixture
H-MD-07,House,MD,False,,False,59.927026632037546,6.9739791031788,6.692079436639848,0.0,-1.5009219858533234,fixture
H-MD-08,House,MD,False,,False,57.99326307356747,7.17962669014497,6.8989753171156805,0.0,-1.5009219858533234,fixture
H-MA-01,House,MA,False,,False,28.84347788242783,6.856815318609442,6.579458060053693,0.0,-1.5009219858533234,fixture
H-MA-02,House,MA,False,,False,36.643567851797734,7.105725759077255,6.792395736859931,0.0,-1.5009219858533234,fixture
H-MA-03,House,MA,False,,False,33.26644729396133,6.990045767973333,6.675701283883655,0.0,-1.5009219858533234,fixture
H-MA-04,House,MA,True,1.0,False,32.27973872806135,4.835960545016373,4.414841834957113,0.45354372892552564,-1.5009219858533234,fixture
H-MA-05,House,MA,False,,False,55.4654128685882,6.988799661640031,6.8064437979485115,0.0,-1.5009219858533234,fixture
H-MA-06,House,MA,False,,False,33.03604036142278,6.902475340373984,6.624856351218959,0.0,-1.5009219858533234,fixture
H-MA-07,House,MA,False,,False,77.39619515986737,6.8354658779509165,6.547502115523334,0.0,-1.5009219858533234,fixture
H-MA-08,House,MA,False,,False,40.64611489823184,6.897453364605307,6.5860716067882,0.0,-1.5009219858533234,fixture
H-MA-09,House,MA,True,1.0,False,25.714397819927235,4.8266228220367235,4.3632732460414,0.4556519888624697,-1.5009219858533234,fixture
H-MI-01,House,MI,False,,False,-20.152665880423104,6.911363690411877,6.660474582257558,0.0,-1.5009219858533234,fixture
H-MI-02,House,MI,True,1.0,False,-25.085400256964146,4.609124689845292,4.175526975834068,0.5036056488157782,-1.5009219858533234,fixture
H-MI-03,House,MI,True,3.0,False,8.846766084867465,3.971923942935994,3.3274782002218983,0.6313690768499928,-1.5009219858533234,fixture
H-MI-04,House,MI,True,1.0,False,-2.019385450303669,5.116110743181673,4.681493364541486,0.3883967428362751,-1.5009219858533234,fixture
H-MI-05,House,MI,False,,False,-23.8144200947076,6.961796548119183,6.700716858150775,0.0,-1.5009219858533234,fixture
H-MI-06,House,MI,False,,False,28.841859122512705,7.1385250423100794,6.881529145242324,0.0,-1.5009219858533234,fixture
H-MI-07,House,MI,True,4.0,False,1.246536779421915,3.69191138044166,2.983054882647523,0.6815124558858217,-1.5009219858533234,fixture
H-MI-08,House,MI,True,5.0,False,8.56087811853607,3.552382696308406,2.863961155687814,0.7051308022212037,-1.5009219858533234,fixture
H-MI-09,House,MI,False,,False,-29.3993319707861,6.765507243323525,6.514657684377868,0.0,-1.5009219858533234,fixture
H-MI-10,House,MI,False,,False,-3.180097739259816,6.9221019801269685,6.685358180741606,0.0,-1.5009219858533234,fixture
H-MI-11,House,MI,True,1.0,False,20.36852034120925,5.003045359261442,4.54575347051771,0.4151307385253189,-1.5009219858533234,fixture
H-MI-12,House,MI,False,,False,50.55078297796234,7.091226928374676,6.775950147183065,0.0,-1.5009219858533234,fixture
H-MI-13,House,MI,False,,False,52.221750096429126,6.961528652433276,6.715739383048161,0.0,-1.5009219858533234,fixture
H-MN-01,House,MN,True,1.0,False,-8.352208216825963,4.974216505169142,4.583251156166648,0.42185165761888777,-1.5009219858533234,fixture
H-MN-02,House,MN,True,3.0,False,8.436611133587757,3.932494447069764,3.347207599529153,0.6386515863629891,-1.5009219858533234,fixture
H-MN-03,House,MN,True,2.0,False,18.02194850077056,3.984247510967167,3.44010741550518,0.6290780482180234,-1.5009219858533234,fixture
H-MN-04,House,MN,False,,False,38.44059315680351,7.169496026559721,6.856789722717202,0.0,-1.5009219858533234,fixture
H-MN-05,House,MN,False,,False,61.997063632299614,7.039604531908767,6.73205149110026,0.0,-1.5009219858533234,fixture
H-MN-06,House,MN,True,1.0,False,-24.817249328016885,4.751576423641693,4.246344257170771,0.47244790269406456,-1.5009219858533234,fixture
H-MN-07,House,MN,False,,False,-32.89870151319181,6.817159209272659,6.556108169558458,0.0,-1.5009219858533234,fixture
H-MN-08,House,MN,True,2.0,False,-12.811392832256145,4.472597930070812,3.8976446267180695,0.5325774791189003,-1.5009219858533234,fixture
H-MS-01,House,MS,False,,False,-31.261984528725847,7.176937130829977,6.87871159665732,0.0,-1.5009219858533234,fixture
H-MS-02,House,MS,False,,False,30.385250829803535,7.127437186810828,6.89371896547952,0.0,-1.5009219858533234,fixture
H-MS-03,House,MS,True,1.0,False,-28.70465751154992,5.37165835338645,4.883569814558627,0.32577215833271167,-1.5009219858533234,fixture
H-MS-04,House,MS,False,,False,-37.54245568885515,7.078510597084199,6.761604447728832,0.0,-1.5009219858533234,fixture
