date,mean,sd,filtered_mean,filtered_sd,provenance
2026-08-01,3.1296453764880483,0.613484535829943,3.4583443953925466,0.775141418397728,fixture
2026-08-02,3.1241747568369758,0.6154907883054846,3.4655578660085657,0.7710278050382835,fixture
2026-08-03,3.118432244333744,0.6176671350073938,3.6609985726100795,0.7657558957497138,fixture
2026-08-04,3.1091794663960513,0.6200528477067013,3.6609985726100795,0.7722577884848081,fixture
2026-08-05,3.0999266884583583,0.6223336838532415,3.6609985726100795,0.7787053947902548,fixture
2026-08-06,3.0906739105206653,0.6245107925374161,3.4330240640661214,0.7742838225079313,fixture
2026-08-07,3.08496346284974,0.6268703265715679,3.4330240640661214,0.7807146967987049,fixture
2026-08-08,3.0792530151788147,0.6291283689493002,3.4330240640661214,0.7870930299510304,fixture
2026-08-09,3.0735425675078893,0.6312860087458769,3.3188339993215457,0.7703218263150056,fixture
2026-08-10,3.0694088768667283,0.6339547271508257,3.4491178381365084,0.7404745142858689,fixture
2026-08-11,3.0624837040487645,0.6375810830603917,3.4491178381365084,0.7471964308713562,fixture
2026-08-12,3.055558531230801,0.6411109752857742,3.2465721142132113,0.7311673594063453,fixture
2026-08-13,3.051985550615059,0.6452571046940134,3.0463884360790545,0.7131408840598422,fixture
2026-08-14,3.052095606564304,0.6501497568905755,3.0463884360790545,0.7201179906915625,fixture
2026-08-15,3.052205662513549,0.6549514305123604,3.0463884360790545,0.7270281428649467,fixture
2026-08-16,3.0523157184627943,0.6596641122526214,3.0463884360790545,0.7338732319124696,fixture
2026-08-17,3.0524257744120393,0.6642896961239354,3.0463884360790545,0.7406550617646876,fixture
2026-08-18,3.0525358303612844,0.6688299892180082,3.0463884360790545,0.7473753545024436,fixture
2026-08-19,3.0526458863105295,0.6732867170060842,2.891310298712335,0.7432616165477466,fixture
2026-08-20,3.055566316061209,0.6780073477021515,2.891310298712335,0.7499585526101888,fixture
2026-08-21,3.0584867458118885,0.6826477606714476,2.8984023745623895,0.7457433995454767,fixture
2026-08-22,3.061365271425501,0.6875592237825389,2.8984023745623895,0.7524182466990315,fixture
2026-08-23,3.0642437970391136,0.6923937661218009,2.928843715668631,0.7493862703097269,fixture
2026-08-24,3.0666548539482004,0.6974644517669152,2.928843715668631,0.7560289558798149,fixture
2026-08-25,3.069065910857287,0.7024614475284066,2.928843715668631,0.7626137830702531,fixture
2026-08-26,3.071476967766374,0.7073863150498978,2.981023283060321,0.7591004823183344,fixture
2026-08-27,3.073046707777549,0.7125590202749434,2.89857443130591,0.7527024157185842,fixture
2026-08-28,3.0761262049378963,0.7180846921942,2.89857443130591,0.7593160913799947,fixture
2026-08-29,3.0792057020982435,0.7235428415976236,2.89857443130591,0.765872656927111,fixture
2026-08-30,3.0822851992585907,0.7289349852804172,2.89857443130591,0.7723735667593709,fixture
2026-08-31,3.085364696418938,0.7342625774063618,2.884059684233029,0.7669889178319884,fixture
2026-09-01,3.088786668094617,0.7399033747592706,3.140362324112334,0.7619264302090681,fixture
2026-09-02,3.087898247366216,0.7458603902738652,3.140362324112334,0.7684607244688137,fixture
2026-09-03,3.0870098266378148,0.7517571493342158,3.140362324112334,0.7749399235109352,fixture
2026-09-04,3.0861214059094135,0.7575950589642396,3.140362324112334,0.7813653979100521,fixture
2026-09-05,3.0852329851810123,0.7633754693171978,3.0852329851810123,0.7633754693171978,fixture
2026-09-06,3.0852329851810123,0.7698974653518817,3.0852329851810123,0.7698974653518817,fixture
