race_id,office,state,polled,n_polls,weak_lean,hier_margin,hier_sd,hier_sd_idio,poll_weight_in_hier,fund_margin,fund_sd_idio,fund_nat_loading,nat_fund_sd,rating,rating_margin,rating_sd,rating_pwin,w_hier,w_fund,w_rating,blend_margin,blend_sd_idio,p_dem_marginal,provenance
H-CA-19,House,CA,False,,True,30.993376522302857,15.956190998692694,15.85010313177195,0.0,34.133525299557704,8.876749428263986,0.7867245413787479,4.440649767681397,Safe D,36.37381687252061,23.828041042540573,0.9997474747474747,0.11545037360314417,0.8671217182255274,0.017427908171328468,33.81003754586477,10.40897636129408,0.9978267536717833,fixture
H-CA-20,House,CA,False,,True,24.239178628352512,15.198455232067321,15.16607071446205,0.0,27.192228073088632,8.876749428263986,0.7867245413787479,4.440649767681397,Safe R,-36.37381687252061,23.828041042540573,0.0002525252525252819,0.11545037360314417,0.8671217182255274,0.017427908171328468,25.743474217298676,13.194847293562018,0.9634566631605969,fixture
H-CA-21,House,CA,False,,True,30.946930840099924,15.776996468346308,15.592372485515382,0.0,34.133525299557704,8.876749428263986,0.7867245413787479,4.440649767681397,Safe D,36.37381687252061,23.828041042540573,0.9997474747474747,0.11545037360314417,0.8671217182255274,0.017427908171328468,33.80467537450219,10.365406023770081,0.9978859905247146,fixture
H-CA-22,House,CA,False,,True,23.76506784902364,15.759342036169691,15.691373323794648,0.0,27.192228073088632,8.876749428263986,0.7867245413787479,4.440649767681397,Likely D,8.311389359756497,10.0,0.9372549019607842,0.11545037360314417,0.8671217182255274,0.017427908171328468,26.467507621528878,10.273208004848707,0.987938294874716,fixture
H-CA-23,House,CA,True,2.0,True,-3.8874194082701674,4.314499895270754,3.701668933698526,0.9228604845545924,27.192228073088632,8.876749428263986,0.7867245413787479,4.440649767681397,Safe R,-36.37381687252061,23.828041042540573,0.0002525252525252819,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,3.646041443326133,14.382801481909414,0.5938165362795308,fixture
H-CA-24,House,CA,False,,True,31.31471721072883,15.36668337343281,15.253687317812375,0.0,34.133525299557704,8.876749428263986,0.7867245413787479,4.440649767681397,Safe D,36.37381687252061,23.828041042540573,0.9997474747474747,0.11545037360314417,0.8671217182255274,0.017427908171328468,33.84713644839744,10.29595298931452,0.9980056402029356,fixture
H-CA-25,House,CA,False,,True,31.40796055230367,16.003625570058393,15.882543122012047,0.0,34.133525299557704,8.876749428263986,0.7867245413787479,4.440649767681397,Likely D,8.311389359756497,10.0,0.9372549019607842,0.11545037360314417,0.8671217182255274,0.017427908171328468,33.36883201726125,10.5397142527084,0.9973450866225255,fixture
H-CA-26,House,CA,False,,True,31.028962694159514,15.86856930146539,15.746600225264455,0.0,34.133525299557704,8.876749428263986,0.7867245413787479,4.440649767681397,Safe D,36.37381687252061,23.828041042540573,0.9997474747474747,0.11545037360314417,0.8671217182255274,0.017427908171328468,33.81414598270073,10.389716592092684,0.9978567792640126,fixture
H-CA-27,House,CA,True,1.0,True,18.83893308227685,6.6679381554463975,6.413724002168199,0.8157535591514197,34.133525299557704,8.876749428263986,0.7867245413787479,4.440649767681397,Lean D,4.0064647903488435,8.0,0.8226415094339623,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,22.54622132546389,9.655154974681627,0.9797097361168968,fixture
H-CA-28,House,CA,False,,True,30.922093357822092,16.24585585977527,16.115677289240164,0.0,34.133525299557704,8.876749428263986,0.7867245413787479,4.440649767681397,Safe D,36.37381687252061,23.828041042540573,0.9997474747474747,0.11545037360314417,0.8671217182255274,0.017427908171328468,33.80180787789385,10.45819101554686,0.9977499825534908,fixture
H-CA-29,House,CA,False,,True,30.981417249315854,15.944124041223299,15.861486129524868,0.0,34.133525299557704,8.876749428263986,0.7867245413787479,4.440649767681397,Safe D,36.37381687252061,23.828041042540573,0.9997474747474747,0.11545037360314417,0.8671217182255274,0.017427908171328468,33.808656843330404,10.411352260860403,0.9978225238725197,fixture
H-CA-30,House,CA,False,,True,31.191603752971357,15.964684659192756,15.84626743972497,0.0,34.133525299557704,8.876749428263986,0.7867245413787479,4.440649767681397,Safe D,36.37381687252061,23.828041042540573,0.9997474747474747,0.11545037360314417,0.8671217182255274,0.017427908171328468,33.832922953703765,10.402299967644892,0.9978494926601232,fixture
H-CA-31,House,CA,False,,True,31.055599025390272,15.708391624490105,15.59523817697312,0.0,34.133525299557704,8.876749428263986,0.7867245413787479,4.440649767681397,Safe D,36.37381687252061,23.828041042540573,0.9997474747474747,0.11545037360314417,0.8671217182255274,0.017427908171328468,33.81722115709274,10.362502639557178,0.9978971546539588,fixture
H-CA-32,House,CA,False,,True,31.331210292331296,15.739183666805706,15.594849928325761,0.0,34.133525299557704,8.876749428263986,0.7867245413787479,4.440649767681397,Safe D,36.37381687252061,23.828041042540573,0.9997474747474747,0.11545037360314417,0.8671217182255274,0.017427908171328468,33.84904058083031,10.354326331238104,0.9979263841757364,fixture
H-CA-33,House,CA,False,,True,30.96998213250765,15.639101745908752,15.497141503929562,0.0,34.133525299557704,8.876749428263986,0.7867245413787479,4.440649767681397,Safe D,36.37381687252061,23.828041042540573,0.9997474747474747,0.11545037360314417,0.8671217182255274,0.017427908171328468,33.8073366548227,10.348172476374115,0.9979117741579538,fixture
H-CA-34,House,CA,False,,True,30.51803196249042,15.491932969853547,15.45108720129689,0.0,34.133525299557704,8.876749428263986,0.7867245413787479,4.440649767681397,Safe D,36.37381687252061,23.828041042540573,0.9997474747474747,0.11545037360314417,0.8671217182255274,0.017427908171328468,33.7551588388442,10.35553356717314,0.9978719757184501,fixture
H-CA-35,House,CA,False,,True,30.946070346583472,16.319098276132138,16.207212907298047,0.0,34.133525299557704,8.876749428263986,0.7867245413787479,4.440649767681397,Safe D,36.37381687252061,23.828041042540573,0.9997474747474747,0.11545037360314417,0.8671217182255274,0.017427908171328468,33.80457603020423,10.473750883887636,0.9977285164887911,fixture
H-CA-36,House,CA,False,,True,30.791391878850607,15.774403050494298,15.692906492512924,0.0,34.133525299557704,8.876749428263986,0.7867245413787479,4.440649767681397,Safe D,36.37381687252061,23.828041042540573,0.9997474747474747,0.11545037360314417,0.8671217182255274,0.017427908171328468,33.78671834331611,10.38796728475065,0.9978436010765404,fixture
H-CA-37,House,CA,False,,True,30.590288643442406,15.897206306179196,15.764124706775753,0.0,34.133525299557704,8.876749428263986,0.7867245413787479,4.440649767681397,Safe D,36.37381687252061,23.828041042540573,0.9997474747474747,0.11545037360314417,0.8671217182255274,0.017427908171328468,33.76350089965543,10.407292013294878,0.9978022223511828,fixture
H-CA-38,House,CA,False,,True,30.730499664270777,16.16964333554506,15.985305452394527,0.0,34.133525299557704,8.876749428263986,0.7867245413787479,4.440649767681397,Safe D,36.37381687252061,23.828041042540573,0.9997474747474747,0.11545037360314417,0.8671217182255274,0.017427908171328468,33.77968831439335,10.441347463603968,0.9977617856008807,fixture
H-CA-39,House,CA,False,,True,31.123332054580676,15.72602852764538,15.613935669825413,0.0,34.133525299557704,8.876749428263986,0.7867245413787479,4.440649767681397,Safe D,36.37381687252061,23.828041042540573,0.9997474747474747,0.11545037360314417,0.8671217182255274,0.017427908171328468,33.82504096061804,10.363691809272614,0.997899867907256,fixture
H-CA-40,House,CA,True,7.0,True,6.16195927432796,3.4687769542967133,2.713747246044725,0.9501381105710995,27.192228073088632,8.876749428263986,0.7867245413787479,4.440649767681397,Lean R,-4.0064647903488435,8.0,0.1773584905660377,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,11.259530177900327,10.29063144542108,0.8334843164755674,fixture
H-CA-41,House,CA,True,3.0,True,0.35912964179429097,4.405903076188627,3.8920526025765585,0.9195574444635765,27.192228073088632,8.876749428263986,0.7867245413787479,4.440649767681397,Lean R,-4.0064647903488435,8.0,0.1773584905660377,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,6.863260574454714,12.759242099505888,0.6898914629559605,fixture
H-CA-42,House,CA,False,,True,31.027748425406546,15.83663609794825,15.66276420933507,0.0,34.133525299557704,8.876749428263986,0.7867245413787479,4.440649767681397,Safe D,36.37381687252061,23.828041042540573,0.9997474747474747,0.11545037360314417,0.8671217182255274,0.017427908171328468,33.814005794919545,10.375113678151761,0.9978775009398817,fixture
H-CA-43,House,CA,False,,True,31.33359928984528,16.074674570621443,16.00047260809861,0.0,34.133525299557704,8.876749428263986,0.7867245413787479,4.440649767681397,Safe D,36.37381687252061,23.828041042540573,0.9997474747474747,0.11545037360314417,0.8671217182255274,0.017427908171328468,33.84931639148584,10.425462674960414,0.9978255964530139,fixture
H-CA-44,House,CA,False,,True,30.960283002954824,15.535226634513961,15.384950069299988,0.0,34.133525299557704,8.876749428263986,0.7867245413787479,4.440649767681397,Safe D,36.37381687252061,23.828041042540573,0.9997474747474747,0.11545037360314417,0.8671217182255274,0.017427908171328468,33.8062168866922,10.329135295157016,0.9979377447067381,fixture
H-CA-45,House,CA,True,2.0,True,8.799093133669565,4.674793805262962,4.151855239296185,0.9094390643918756,34.133525299557704,8.876749428263986,0.7867245413787479,4.440649767681397,Lean D,4.0064647903488435,8.0,0.8226415094339623,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,14.93995921119096,12.248444067843058,0.8679760094958686,fixture
H-CA-46,House,CA,False,,True,31.216146637231997,15.762264984469141,15.633208163260532,0.0,34.133525299557704,8.876749428263986,0.7867245413787479,4.440649767681397,Safe D,36.37381687252061,23.828041042540573,0.9997474747474747,0.11545037360314417,0.8671217182255274,0.017427908171328468,33.835756438860955,10.364295096892002,0.9979050227163327,fixture
H-CA-47,House,CA,True,3.0,True,19.09638139028729,4.157009861905807,3.5901925844275273,0.9283892717140994,34.133525299557704,8.876749428263986,0.7867245413787479,4.440649767681397,Lean D,4.0064647903488435,8.0,0.8226415094339623,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,22.74126619885105,8.389775837490513,0.9886858638032703,fixture
H-CA-48,House,CA,False,,True,24.217115148196047,15.932417090583472,15.82267513212629,0.0,27.192228073088632,8.876749428263986,0.7867245413787479,4.440649767681397,Safe R,-36.37381687252061,23.828041042540573,0.0002525252525252819,0.11545037360314417,0.8671217182255274,0.017427908171328468,25.740926980271627,13.28385551221194,0.9626223089056118,fixture
H-CA-49,House,CA,False,,True,31.40996485302314,16.13017713917835,15.99090575382139,0.0,34.133525299557704,8.876749428263986,0.7867245413787479,4.440649767681397,Lean D,4.0064647903488435,8.0,0.8226415094339623,0.11545037360314417,0.8671217182255274,0.017427908171328468,33.29403758444799,10.72069563991989,0.996972193529162,fixture
H-CA-50,House,CA,False,,True,30.55818918198601,15.621618680209473,15.49310328832144,0.0,34.133525299557704,8.876749428263986,0.7867245413787479,4.440649767681397,Safe D,36.37381687252061,23.828041042540573,0.9997474747474747,0.11545037360314417,0.8671217182255274,0.017427908171328468,33.759795004837834,10.361338121559331,0.9978663392104861,fixture
H-CA-51,House,CA,False,,True,30.96884043474146,16.00920755617991,15.878548225821145,0.0,34.133525299557704,8.876749428263986,0.7867245413787479,4.440649767681397,Safe D,36.37381687252061,23.828041042540573,0.9997474747474747,0.11545037360314417,0.8671217182255274,0.017427908171328468,33.80720484538905,10.414749381079023,0.9978167675698569,fixture
H-CA-52,House,CA,False,,True,31.476719640535087,15.970384075107768,15.855915037815397,0.0,34.133525299557704,8.876749428263986,0.7867245413787479,4.440649767681397,Safe D,36.37381687252061,23.828041042540573,0.9997474747474747,0.11545037360314417,0.8671217182255274,0.017427908171328468,33.86583968944319,10.396036238124598,0.9978771253007046,fixture
H-CO-01,House,CO,False,,False,60.59181177703569,6.672806621734217,6.444748202742642,0.0,61.84594206507144,6.541917181697197,0.7867245413787479,4.440649767681397,Safe D,36.37381687252061,23.828041042540573,0.9997474747474747,0.11545037360314417,0.8671217182255274,0.017427908171328468,61.257226395986336,7.933663152832872,0.9999999998306787,fixture
H-CO-02,House,CO,False,,False,39.65388720451652,6.778698831977783,6.504569607468862,0.0,40.78017819778468,6.541917181697197,0.7867245413787479,4.440649767681397,Safe D,36.37381687252061,23.828041042540573,0.9997474747474747,0.11545037360314417,0.8671217182255274,0.017427908171328468,40.57335382127962,7.2340698611173515,0.9999948987974251,fixture
H-CO-03,House,CO,True,1.0,False,-10.589562091148595,5.070954606327392,4.563977899329069,0.3991454390581486,-10.524220636062667,6.541917181697197,0.7867245413787479,4.440649767681397,Likely R,-8.311389359756497,10.0,0.0627450980392158,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,-10.573723838986272,5.114220724114672,0.07430149729089792,fixture
H-CO-04,House,CO,True,1.0,False,-22.10384881249911,4.440489914577102,3.97979753875282,0.5392644828736256,-20.832722299133135,6.541917181697197,0.7867245413787479,4.440649767681397,Safe R,-36.37381687252061,23.828041042540573,0.0002525252525252819,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,-21.7957377944659,4.761290164732052,0.000990639605681232,fixture
H-CO-05,House,CO,False,,False,-15.039004920013172,7.088372441255878,6.82006004607238,0.0,-13.84745301723059,6.541917181697197,0.7867245413787479,4.440649767681397,Safe R,-36.37381687252061,23.828041042540573,0.0002525252525252819,0.11545037360314417,0.8671217182255274,0.017427908171328468,-14.377605530278304,7.816742317447411,0.06831774933467619,fixture
H-CO-06,House,CO,True,1.0,False,20.901901606122294,4.960832859958364,4.526522710777884,0.4249586083115744,25.65091068042359,6.541917181697197,0.7867245413787479,4.440649767681397,Safe D,36.37381687252061,23.828041042540573,0.9997474747474747,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,22.053023862802178,5.480704513540132,0.9982067088444128,fixture
H-CO-07,House,CO,False,,False,14.45413733930727,7.078642980936662,6.8082206327582515,0.0,15.488941478209004,6.541917181697197,0.7867245413787479,4.440649767681397,Lean D,4.0064647903488435,8.0,0.8226415094339623,0.11545037360314417,0.8671217182255274,0.017427908171328468,15.169357404471272,6.7746566221800775,0.956962946796394,fixture
H-CO-08,House,CO,True,9.0,False,4.684261474864897,3.3241838549893656,2.5405740311970666,0.7417977704091374,0.5825350283756752,6.541917181697197,0.7867245413787479,4.440649767681397,Toss-up,0.0,8.0,0.5,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,3.6900354101288904,4.284055034434869,0.7071361454324239,fixture
