race_id,rating,tier_code,rating_margin,rating_sd,rating_pwin,provenance
H-CA-51,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-CA-52,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-CO-01,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-CO-02,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-CO-03,Likely R,-2.0,-8.311389359756497,10.0,0.0627450980392158,fixture
H-CO-04,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-CO-05,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-CO-06,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-CO-07,Lean D,1.0,4.0064647903488435,8.0,0.8226415094339623,fixture
H-CO-08,Toss-up,0.0,0.0,8.0,0.5,fixture
H-CT-01,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-CT-02,Toss-up,0.0,0.0,8.0,0.5,fixture
H-CT-03,Likely D,2.0,8.311389359756497,10.0,0.9372549019607842,fixture
H-CT-04,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-CT-05,Toss-up,0.0,0.0,8.0,0.5,fixture
H-DE-01,Likely D,2.0,8.311389359756497,10.0,0.9372549019607842,fixture
H-FL-01,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-FL-02,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-FL-03,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-FL-04,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-FL-05,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-FL-06,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-FL-07,Likely R,-2.0,-8.311389359756497,10.0,0.0627450980392158,fixture
H-FL-08,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-FL-09,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-FL-10,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-FL-11,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-FL-12,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-FL-13,Likely R,-2.0,-8.311389359756497,10.0,0.0627450980392158,fixture
H-FL-14,Likely D,2.0,8.311389359756497,10.0,0.9372549019607842,fixture
H-FL-15,Lean R,-1.0,-4.0064647903488435,8.0,0.1773584905660377,fixture
H-FL-16,Likely R,-2.0,-8.311389359756497,10.0,0.0627450980392158,fixture
H-FL-17,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-FL-18,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-FL-19,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-FL-20,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-FL-21,Likely R,-2.0,-8.311389359756497,10.0,0.0627450980392158,fixture
H-FL-22,Likely D,2.0,8.311389359756497,10.0,0.9372549019607842,fixture
H-FL-23,Likely D,2.0,8.311389359756497,10.0,0.9372549019607842,fixture
H-FL-24,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-FL-25,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-FL-26,Likely R,-2.0,-8.311389359756497,10.0,0.0627450980392158,fixture
H-FL-27,Toss-up,0.0,0.0,8.0,0.5,fixture
H-FL-28,Lean R,-1.0,-4.0064647903488435,8.0,0.1773584905660377,fixture
H-GA-01,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-GA-02,Lean D,1.0,4.0064647903488435,8.0,0.8226415094339623,fixture
H-GA-03,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-GA-04,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-GA-05,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-GA-06,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-GA-07,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-GA-08,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-GA-09,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-GA-10,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-GA-11,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-GA-12,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-GA-13,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-GA-14,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-HI-01,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-HI-02,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-IA-01,Lean R,-1.0,-4.0064647903488435,8.0,0.1773584905660377,fixture
H-IA-02,Lean R,-1.0,-4.0064647903488435,8.0,0.1773584905660377,fixture
H-IA-03,Toss-up,0.0,0.0,8.0,0.5,fixture
H-IA-04,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-ID-01,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-ID-02,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-IL-01,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-IL-02,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-IL-03,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-IL-04,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-IL-05,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-IL-06,Lean D,1.0,4.0064647903488435,8.0,0.8226415094339623,fixture
H-IL-07,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-IL-08,Likely D,2.0,8.311389359756497,10.0,0.9372549019607842,fixture
H-IL-09,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-IL-10,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-IL-11,Likely D,2.0,8.311389359756497,10.0,0.9372549019607842,fixture
H-IL-12,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-IL-13,Lean D,1.0,4.0064647903488435,8.0,0.8226415094339623,fixture
H-IL-14,Lean D,1.0,4.0064647903488435,8.0,0.8226415094339623,fixture
H-IL-15,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-IL-16,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-IL-17,Lean D,1.0,4.0064647903488435,8.0,0.8226415094339623,fixture
H-IN-01,Lean D,1.0,4.0064647903488435,8.0,0.8226415094339623,fixture
H-IN-02,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-IN-03,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-IN-04,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-IN-05,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-IN-06,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-IN-07,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-IN-08,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-IN-09,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-KS-01,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-KS-02,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-KS-03,Lean R,-1.0,-4.0064647903488435,8.0,0.1773584905660377,fixture
H-KS-04,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-KY-01,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-KY-02,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-KY-03,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-KY-04,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-KY-05,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-KY-06,Likely R,-2.0,-8.311389359756497,10.0,0.0627450980392158,fixture
H-LA-01,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-LA-02,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-LA-03,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-LA-04,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-LA-05,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-LA-06,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-MA-01,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-MA-02,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-MA-03,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-MA-04,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-MA-05,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-MA-06,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-MA-07,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-MA-08,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-MA-09,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-MD-01,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-MD-02,Likely D,2.0,8.311389359756497,10.0,0.9372549019607842,fixture
H-MD-03,Likely D,2.0,8.311389359756497,10.0,0.9372549019607842,fixture
H-MD-04,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-MD-05,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-MD-06,Toss-up,0.0,0.0,8.0,0.5,fixture
H-MD-07,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-MD-08,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-ME-01,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-ME-02,Likely R,-2.0,-8.311389359756497,10.0,0.0627450980392158,fixture
H-MI-01,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-MI-02,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-MI-03,Toss-up,0.0,0.0,8.0,0.5,fixture
H-MI-04,Likely R,-2.0,-8.311389359756497,10.0,0.0627450980392158,fixture
H-MI-05,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-MI-06,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-MI-07,Lean R,-1.0,-4.0064647903488435,8.0,0.1773584905660377,fixture
H-MI-08,Toss-up,0.0,0.0,8.0,0.5,fixture
H-MI-09,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-MI-10,Lean R,-1.0,-4.0064647903488435,8.0,0.1773584905660377,fixture
H-MI-11,Likely D,2.0,8.311389359756497,10.0,0.9372549019607842,fixture
H-MI-12,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-MI-13,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-MN-01,Likely R,-2.0,-8.311389359756497,10.0,0.0627450980392158,fixture
H-MN-02,Toss-up,0.0,0.0,8.0,0.5,fixture
H-MN-03,Likely D,2.0,8.311389359756497,10.0,0.9372549019607842,fixture
H-MN-04,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-MN-05,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-MN-06,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-MN-07,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-MN-08,Likely R,-2.0,-8.311389359756497,10.0,0.0627450980392158,fixture
H-MO-01,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-MO-02,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-MO-03,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-MO-04,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-MO-05,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-MO-06,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-MO-07,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-MO-08,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-MS-01,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-MS-02,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-MS-03,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-MS-04,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-MT-01,Likely R,-2.0,-8.311389359756497,10.0,0.0627450980392158,fixture
H-MT-02,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-NC-01,Lean D,1.0,4.0064647903488435,8.0,0.8226415094339623,fixture
H-NC-02,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-NC-03,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-NC-04,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-NC-05,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-NC-06,Likely D,2.0,8.311389359756497,10.0,0.9372549019607842,fixture
H-NC-07,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-NC-08,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-NC-09,Likely R,-2.0,-8.311389359756497,10.0,0.0627450980392158,fixture
H-NC-10,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-NC-11,Likely R,-2.0,-8.311389359756497,10.0,0.0627450980392158,fixture
H-NC-12,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-NC-13,Toss-up,0.0,0.0,8.0,0.5,fixture
H-NC-14,Likely D,2.0,8.311389359756497,10.0,0.9372549019607842,fixture
H-ND-01,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-NE-01,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-NE-02,Toss-up,0.0,0.0,8.0,0.5,fixture
H-NE-03,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-NH-01,Toss-up,0.0,0.0,8.0,0.5,fixture
H-NH-02,Toss-up,0.0,0.0,8.0,0.5,fixture
H-NJ-01,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-NJ-02,Likely R,-2.0,-8.311389359756497,10.0,0.0627450980392158,fixture
H-NJ-03,Likely D,2.0,8.311389359756497,10.0,0.9372549019607842,fixture
H-NJ-04,Safe R,-3.0,-36.37381687252061,23.828041042540573,0.0002525252525252819,fixture
H-NJ-05,Lean D,1.0,4.0064647903488435,8.0,0.8226415094339623,fixture
H-NJ-06,Likely D,2.0,8.311389359756497,10.0,0.9372549019607842,fixture
H-NJ-07,Lean R,-1.0,-4.0064647903488435,8.0,0.1773584905660377,fixture
H-NJ-08,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-NJ-09,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-NJ-10,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-NJ-11,Likely D,2.0,8.311389359756497,10.0,0.9372549019607842,fixture
H-NJ-12,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
H-NM-01,Likely D,2.0,8.311389359756497,10.0,0.9372549019607842,fixture
H-NM-02,Lean D,1.0,4.0064647903488435,8.0,0.8226415094339623,fixture
H-NM-03,Lean D,1.0,4.0064647903488435,8.0,0.8226415094339623,fixture
H-NV-01,Lean D,1.0,4.0064647903488435,8.0,0.8226415094339623,fixture
H-NV-02,Likely R,-2.0,-8.311389359756497,10.0,0.0627450980392158,fixture
H-NV-03,Toss-up,0.0,0.0,8.0,0.5,fixture
H-NV-04,Lean D,1.0,4.0064647903488435,8.0,0.8226415094339623,fixture
H-NY-01,Lean R,-1.0,-4.0064647903488435,8.0,0.1773584905660377,fixture
H-NY-02,Lean R,-1.0,-4.0064647903488435,8.0,0.1773584905660377,fixture
H-NY-03,Lean D,1.0,4.0064647903488435,8.0,0.8226415094339623,fixture
H-NY-04,Likely D,2.0,8.311389359756497,10.0,0.9372549019607842,fixture
H-NY-05,Safe D,3.0,36.37381687252061,23.828041042540573,0.9997474747474747,fixture
